b'4391979_Genetic',6
b'4263144_calbindin-positive',3
b'4203941_immunofluorescence_dot_',2
b'3858550_showed',7
b'3459986_(H)',2
b'4994064_panel)',0
b'3634024_unstimulated',1
"b'3688626_p53,'",5
b'4846872_\xe2\x88\x92/\xe2\x88\x92_dot_',0
"b'4765795_difference,'",1
b'4482781_mutants',6
b'3517545_size',4
b'4991769_postnatal',0
b'3665688_p53_dot_',2
b'3852559_transfectants_dot_',1
b'3020928_Flaviviridae',7
b'3774611_formation',3
b'3058788_Data',9
b'3175000_Fe(II)_dot_',3
b'4186808_clusters',8
b'4826236_platinum',8
b'3618116_Renilla',2
b'4899846_IR-induced',18
b'4671098_interference',5
b'4364838_rapamycin_dot_',64
b'4353233_bodies_dot_',2
b'4858973_(Akt1\xe2\x80\x933)',1
b'4430306_depletion',3
b'4671098_antibody',18
b'3829018_assays',4
b'3843111_C-terminal',4
"b'4186442_(B),'",1
b'4142619_accounts',2
b'4142619_4',4
b'4268886_weight',0
b'4841441_black',0
b'4893163_efficiency',1
b'3276580_below',16
b'4203552_plotted',1
"b'4423948_5,'",1
b'3019552_Chromatin',2
b'4467408_invasion',68
b'5009750_intensity',3
b'2172346_right',9
b'4557334_arrows',0
b'4430306_cells_dot_',0
b'4357530_respectively_dot_',0
b'4225825_highly',2
"b'4718691_5,'",1
b'4669767_average',1
b'4741973_EN2-SA-IRES',1
b'3492294_inhibitor',12
b'3820715_too)',1
b'3378572_analysed',7
b'4351556_without',5
b'4454755_line',0
"b'4557334_n_dot_s_dot_,'",0
b'4899846_overall',1
b'4849470_AMOTL2',6
b'4098832_Mean',0
"b'3817409_11,'",0
b'4309049_Rat',54
b'3614961_(SMA)',3
b'4822073_ten',4
b'3861503_staining',4
b'4391862_c)',1
b'4186808_100',21
b'3728093_per',3
b'3196493_had',3
b'2843628_IRS1_dot_',4
b'4270761_SUMOylation',148
b'4488719_clarity_dot_',1
b'4974783_100',25
b'3688626_Symbols',4
b'4449815_inducible',1
b'4376850_0_dot_8',441
b'4408875_Erk1/2',1
b'3922744_against',6
b'4695191_inhibition',4
b'2975197_lines_dot_',3
b'4307226_**p',9
b'4899022_quadrant',0
b'4557334_progression_dot_',6
b'4449815_ontology',1
b'4598950_cells',2325
"b'4597456_FasL,'",7
b'4842299_FVC',3
"b'4147360_antibody,'",2
b'4667845_(d)',9
b'4142619_intensities',90
b'4560833_medium_dot_',6
b'4268694_Biotin-tagged',3
b'3050809_atrophy',2
b'4010529_Poldip2\xe2\x88\x92/\xe2\x88\x92_dot_',49
b'4357530_wild',12
b'4423948_extracted',1
b'4740116_yielded',0
b'3871428_0_dot_05;',60
b'4671098_agar',3
b'2854093_difference',5
b'4858973_21',12
b'3848637_main',1
b'2975197_three',3
"b'3979393_M,'",1
b'4284788_specific',68
"b'4423948_ii,'",10
b'3169490_Data',49
b'3829018_PCR',2
b'4893163_(1_dot_08',0
b'3704647_signals',1
b'3162406_turnover',40
b'3909892_cytokines',36
b'2828961_RPA',36
b'4423948_293',224
"b'4238046_3k,l'",0
"b'3983396_Pyrido[2,3-d]pyrimidines'",4
b'4951198_hemogram',8
b'4623961_levels',308
b'4203941_CD31',1
b'1762387_anti-IgM/anti-CD40',1
b'4440640_flies',13
b'3928559_change',8
b'4448539_had',6
b'3925144_potentiating',1
b'2910502_min_dot_',3
b'3704647_stabilizes_dot_',1
b'4482781_Endothelial\xe2\x80\x93specific',0
b'5007297_indicated',18
b'4430306_its',1
b'4757098_continued',6
"b'4203552_MKI67,'",1
b'4225825_Normal',2
b'3020928_proper',3
b'3168919_**p',16
b'4076706_exhibit',0
b'2238759_bromodeoxyuridine_dot_',1
b'4344198_A_dot_',96
b'4268694_all',3
b'4259308_assays',3
b'4287930_synaptic',18
b'4268694_large',1
"b'3639583_Thus,'",5
b'3817409_TTX',1
b'4893163_transplantation',6
b'3614961_observed',30
b'3101807_RNA',7
b'4816316_highly',4
b'4740116_nuclear',4
b'2978680_coated',8
b'4309049_n=a',1
b'4571337_colocalization',72
b'4327415_soluble',16
b'4525167_tumour',120
b'4530601_total',3
b'2910502_re-expression',66
b'3726710_normalization',1
b'4430306_D)_dot_',0
b'3829018_bars)',1
b'2172346_Means',1
b'4489807_Soluble',1
b'4098832_un-stimulated/non',0
b'4243245_muridarum',2
b'4351556_n=115',0
b'4307226_end',2
b'4831063_identified',3
b'4530865_#:',2
b'4353233_HEK',10
b'4072523_wild',1
"b'4081061_siRNF168#18),'",1
b'4942985_myristoylated',8
b'3820715_shows',42
"b'4893163_DREADDs,'",0
"b'4203552_ATG7,'",2
b'4076706_iodide',1
b'4635517_Rb+/+',1
b'4849155_shows',2
b'4166412_normal',315
b'3581489_quantitative',50
b'4243245_whole-cell',0
b'3168919_cerebellum',5
"b'4994064_well),'",0
b'3507217_cytosolic',1
"b'4465928_IL-17,'",5
b'4540568_measured',14
b'4382927_blot_dot_',1
b'3168919_internal',4
b'4251486_premaxilla_dot_',0
"b'4203552_(p-EIF4EBP1,'",4
b'4517814_DAPI',4
b'3507217_axons',120
b'4951198_p32',2
b'3670853_Expression',20
b'4506591_(white)',1
b'3276580_(first',4
b'4166412_squamous',24
b'3492294_blotting_dot_',1
b'4908437_EGFL7/miR-126&126*',4
b'2172346_DAPI',2
b'3287415_approaches_dot_',1
b'4382927_compared',27
b'3869823_4)',2
b'4203941_b)',9
b'3661508_increased',672
b'4123075_Usp9x',125
b'4351556_cytology',1
"b'4780821_D,D\xe2\x80\x99)'",2
b'3064671_promoter',6
b'4671348_(B)',16
b'3492294_GAPDH-specific',1
b'3727923_below',1
b'4825594_cell',513
b'4590596_MCL1_dot_',1
b'3274522_PDK1',2496
b'3101807_proteins',2
b'2864743_hUCB-MSCs',1072
b'3020928_focus',6
b'4123072_regulate',3
b'3169490_GAPDH',12
b'4860787_assay',2
b'3953438_0_dot_1)',6
b'2917024_37\xc2\xb0C',6
b'4623961_influence',9
b'3665688_cells',3600
b'4315243_cellular',4
b'3667720_Secondary',1
b'3366968_For',5
b'4072523_Lower',1
b'2172346_isolated',18
b'4327415_Cortical',0
b'3378533_respiration_dot_',2
b'4284788_H1299',200
b'4895048_(J-p53)',0
"b'3869823_g),'",1
b'3696638_TBMO_dot_',2
"b'4590596_control,'",4
b'4284788_Image',6
"b'2978680_\xc2\xb1_dot_,'",4
b'3491060_confluence_dot_',1
b'4309049_\xce\xbcmol/L',2
b'3353978_M3',8
b'3241690_hr_dot_',390
"b'3728093_SSEA-4,'",24
b'2858158_SD)',4
b'3703607_striatum_dot_',4
b'4914296_9A',2
b'3241690_mineralization',4
b'4263144_cytosol',3
b'4327415_pair',0
b'3020928_IgG',21
b'4825594_endoreduplication',1
b'4801438_promoted',5
b'2843628_increases',1
b'4894980_(H&E)',0
b'3824535_LC3-I',12
b'4632089_treated',6
b'4123075_(b)',0
b'3317656_BrdU',36
b'4159784_protein',6
b'4351556_PR-A/B',2
b'4779053_4)',1
b'4850358_extracted',0
b'4511861_nucleoplasmic',2
b'4010529_Passage',9
b'1310526_reaction',5
b'3492294_protein',473
b'3266931_assessed',5
b'4289333_nucleus',1
b'3353978_coiled-coil',12
b'4472009_Scale',16
b'3685218_measuring',0
b'4268886_stress',7
b'4482781_qRT\xe2\x80\x93PCR',0
b'4270761_ethynyl-2\xe2\x80\xb2-deoxyuridine',2
b'3685218_P<0_dot_01_dot_',0
b'4894969_polarity',14
b'3616259_analysis',238
b'3614961_conditional',3
b'4740116_30',8
b'4600982_FluoZin-3\xe2\x80\x93Zn2+_dot_',0
b'3861503_point_dot_',2
b'4263144_within',6
b'2932554_(N)',1
b'2965226_regulatory',20
b'4525167_them',0
b'4073211_average-linkage',0
b'3162406_enrichment',2
b'3824535_three',12
b'4517814_Lack',1
b'4661086_SNL',828
b'3926834_Proposed',1
b'3728336_incorporation',5
b'4203941_mice',1176
b'4765795_Fig_dot_',28
b'4270761_fixed',3
b'4190072_deposits',10
b'4289333_(2',2
b'4826236_bars',4
b'4729957_per',9
b'3926834_factors',5
"b'3948061_PTEN,'",16
b'4825594_demonstrate',3
b'3244400_model',40
b'4488719_treated',112
b'3446386_BIM-targeting',1
b'4238046_Summarizing',0
b'4344198_starved',2
b'4824655_post',20
b'3507217_replenishment',12
b'2843628_quantitative',209
b'2932554_(IP)',4
b'2632903_Ds',140
b'4490096_disrupts',0
b'3937121_(f)',0
b'4958313_microscopy',3
b'3843111_group',4
b'4358974_but',4
b'4924104_4',8
b'3507217_Rip11',15
b'4764856_lineage',9
b'4098832_co-regulated',2
"b'4831063_(P-value,'",1
b'4530865_Erk)',2
b'4008708_MOB',3
b'3141233_FANCD2_dot_',15
b'3196493_nasogastric',4
b'3564537_each',4
b'4632089_had',9
b'3948061_transiently',3
b'4481296_sister-telomere',3
b'4047890_P<0_dot_05',3
b'4951198_cells:',18
b'3953438_Lysates',1
b'4081061_Conserved',2
b'4530865_between',3
b'4571337_primarily',2
b'4914296_prominent',1
b'4284788_H1299_dot_',4
b'4671348_loaded',6
b'4749552_red',1
b'4142619_ChIP',12
b'4047890_lobes',12
"b'4671098_\xce\xbcg/ml,'",0
b'4309049_myocytes',204
b'3728093_feeder',60
b'4449815_drugs',0
b'2917024_Lysates',25
b'3953438_no',2
b'4364838_similar',5
b'4186442_genes',20
b'4737181_lentiviral',2
b'4825594_(polyploid)_dot_',1
b'3820715_2%',5
b'4745265_(MB)_dot_',1
b'4749552_mutated',16
b'4951302_promote',3
b'4868678_nec',1
b'3948061_examined',1
b'4991853_E',1
b'3335829_prior',2
b'3869823_acids',6
b'3661508_analyzed',16
b'3703607_side',8
"b'4894980_min),'",0
b'4525167_post',1
b'4190072_magnification',32
b'3677633_(c)',0
b'4899022_Invasive',0
b'4259308_carried',4
b'4996630_cAMP-generated',0
b'3353978_(IX)',4
b'4894969_highlight',0
"b'3937121_ANOVA,'",0
b'3141233_different',21
b'4849155_maturation',8
b'4530601_(light',1
b'4263144_ELISA',1
b'4858973_h_dot_',3
b'5007297_Ana2',4
b'3979393_reversible',2
b'4757796_solution-treated',0
b'4219762_A549',84
b'4582193_non',1
b'4671098_charts',0
b'4560833_tethers',2
b'3869823_all',8
b'3573027_M\xe2\x80\x93O:',4
"b'4779053_lentivirus,'",0
b'4072523_Quantitative',3
b'2583050_D1-HA/FHL2\xe2\x88\x92/\xe2\x88\x92',22
b'3861503_bars',1
b'3715495_cerebrovascular',28
"b'4595214_exposure,'",200
"b'3378572_(arrowheads),'",1
b'4047890_b',0
b'3703824_putamen_dot_',4
b'4951302_AR',168
b'3059971_Depiction',1
b'4147360_(e)',0
b'4511861_(38',1
b'3161989_antibody_dot_',15
b'4994064_cells_dot_',3
b'4465928_eight',10
b'4671098_Graph',0
b'3948061_different',12
b'4182782_caspase-3_dot_',9
b'4124147_thin',4
"b'3162406_h,'",1
b'3759895_condition_dot_',6
b'4166412_its',20
b'4238046_vehicle',7
b'4238046_(m)',0
b'3581489_promoters',16
b'4154686_organized',4
b'4449815_CD34',1
b'2583050_blot',9
b'4669703_conditions',3
b'4344199_antibodies',22
b'3848637_(red)',4
b'3241690_anti-FLAG',36
"b'4327415_g,'",1
b'4671098_Defective',1
b'3639583_s',4
b'4996630_red)_dot_',0
b'3948061_samples',70
b'4893163_evaluated',5
b'4899846_GPRC5A-expressed',13
b'4353233_antibodies',65
b'4358974_aggregation',1
b'4779053_(C57BL/6)',9
b'3058788_healing',6
"b'3244400_region,'",1
b'5007297_used',20
b'4080263_examined',4
b'4268694_MEF-Suv39h2\xe2\x88\x92/\xe2\x88\x92_dot_',0
b'3667825_degeneration',5
b'3670853_(red)',1
b'4327415_relative',16
b'3614961_16-week-old',24
b'4191416_perform',1
"b'4951198_hr,'",2
b'4166412_cells',923
b'4511861_R256Pfs*18',1
b'4849155_(CRT)',0
"b'4660203_min),'",0
b'4661086_curves',3
b'5009750_foci_dot_',1
b'3848637_t-test_dot_',4
b'3684578_ANAs',1
b'4661086_(j)',0
b'4614378_BRC5',51
b'3517545_(15',1
b'3282066_STAT1_dot_',6
b'4150825_FLAG',4
b'4449815_differentiated',2
b'4449815_dotted',0
b'3343020_PCR',4
b'3703607_Fifty-seven',0
b'4001315_nM)_dot_',0
b'4671098_miR-31-dependent',0
b'4159784_Expression',2
b'4757796_TAK1\xe2\x80\x93JNK',4
b'3025492_creating',1
b'3677633_values',12
b'4364838_while',7
b'4651797_compounds_dot_',4
b'4545512_Statistical',3
b'3948061_(ATLL)',1
b'2172346_Colony',1
b'3082196_57/145',1
b'4315243_labeled',24
b'4951198_Immunoblots',8
"b'4623961_n_dot_s_dot_,'",1
b'3848637_known',8
b'4595004_(0_dot_1',25
b'3861503_lamina_dot_',1
"b'4590596_BCL2,'",2
b'4490096_cargoes_dot_',4
b'4525167_bottom',1
b'4391862_vehicle;',25
b'3885392_shown',266
b'4779053_test)',98
b'3517545_performed',7
b'4148127_lysates',15
b'4465928_cultured',12
b'4770269_Small',3
b'3634024_min',84
b'4729931_order',0
b'3581489_E-cadherin',92
b'3446386_5%',12
b'3829018_13',2
"b'4558155_IDI-1,'",4
b'3774611_Pepstatine/E64',1
"b'3393700_MT2,'",10
b'4991853_ITC',0
b'2858158_(lanes',10
b'3581489_4-OHT',60
b'3025492_(50',1
b'3343020_\xe2\x88\xbc40-fold',1
b'3980041_study',10
b'3937121_Kruskal-Wallis',0
b'4545512_hours_dot_',0
b'4893163_expression',96
b'4770269_its',3
b'2172346_PCR',7
b'3665688_assay',9
"b'4150825_siRNA,'",4
b'4895048_panel)',0
b'4994064_2LP1)_dot_',0
b'4858182_fluorescent',1
b'3857786_GS',30
b'4327415_For',33
b'3857786_western',1
b'2828961_cleaved',2
b'3634024_P<0_dot_001)_dot_',1
b'3276580_detection',16
b'4718691_polyacrylamide',12
b'3276580_pAKT-S473)',1
b'4353233_encoding',2
b'3885392_unknown_dot_',3
b'4147360_embryonic',3
b'4376850_Comparison',1
b'4309049_mmol/L)',2
b'3824535_rhTRAIL',32
b'4041848_primary',10
b'4490096_(g)',0
b'4465928_multi-plex',2
b'3491060_blot',6
"b'4382927_transfection,'",1
b'4672001_shRNA',4
b'4351556_treatment;',1
b'3869823_gel',1
b'4894980_15',6
b'4908437_lines_dot_',12
"b'3937121_n=6),'",0
b'4695191_subunit',4
b'4289333_IC50',13
b'3703607_rating',1
b'3196493_membrane',6
b'4142619_(D)',36
b'4831063_C-YFP-tagged',4
b'4376850_siRNA-transfected',64
"b'3843111_full-length,'",1
b'4219762_C_dot_',25
b'3213115_(clones',1
b'4850358_sections',0
b'3704647_nuclear',16
b'3213115_cell',96
b'4974783_\xce\xbcM',81
b'3688685_S-phase',5
"b'4506591_p-ERK1/2,'",6
"b'4511861_thin,'",1
b'3647037_spine_dot_',1
b'4765795_Tukey\xe2\x80\x99s',1
b'3792957_Cldn6-positive',15
b'4582193_image;',1
b'4942985_days',54
b'2910502_variations',2
b'4672001_genes',8
b'4098832_MITF',96
b'4364838_knocking',1
b'2843628_associated',9
b'4072523_189',20
b'4182782_treated',32
b'4908134_experiments',6
b'2865536_A_dot_',1
b'3608605_effect',1
b'3507217_bands',4
b'3726710_FOPFlash',2
b'3670853_anti-TIMP-1',1
b'4190072_(E)',1
b'4440640_fasting',280
b'4780821_differential',13
b'4327415_vector_dot_',0
b'3979393_within',15
b'3898689_Rapid',0
b'4530865_low',3
b'3726710_luciferase',2
b'4741973_retardation',2
b'3677633_increased',48
"b'3898689_protein,'",0
b'4449815_*P',4
b'3368887_C3',24
b'3820715_kinases',30
b'4849155_positive',2
b'4671098_Luciferase',4
b'4465928_BSA_dot_',2
b'4695191_3',4
b'4376850_analysis',221
b'4826236_E',1
b'3335829_calculated',8
b'4132181_(TMOD1)',1
b'4506591_group',469
"b'4482781_i,'",0
b'3082196_scored',35
b'3926834_p65-binding',1
b'3898689_S3F\xe2\x80\x93S3H_dot_',0
b'5009750_becomes',1
b'4894969_nine',0
b'3823098_efficient',3
"b'3082196_cells,'",104
b'4595214_proteinase',90
b'4849470_(www_dot_NIH_dot_GOV)',0
b'4251486_contributes',1
b'4238046_normalized',7
b'4595214_dopamine',7
b'4472009_up',1
b'3276580_represents',1
b'4047890_limited',2
b'4825594_least',3
b'4657330_WT-\xce\xb2-catenin',4
b'4225825_dispersed_dot_',1
b'4865646_against',5
b'4161520_decrease',2
b'3507217_cones_dot_',6
b'2965226_(ng/\xc2\xb5l)',1
b'4826236_(+)',1
b'3898101_Treatment',0
b'4327415_2-tailed',0
b'4951198_MEKi',80
b'4351556_bed',0
b'3618116_then',16
b'2583050_(pBabeFHL2puro)',1
b'4974783_MDA-MB-231',54
b'4858182_centrifugation',1
